"","nzreach","LENGTH","ORDER","CLIMATE","GEOLOGY","NET_POSN","DISTSEA","CATCHAREA"
"9494",14039096,416.98485,7,"CD","HS","HO",163291.2,3019254016
"9495",14039106,272.13203,2,"CD","HS","LO",244794.9,656100
"9496",14039144,3112.20346,1,"CD","HS","LO",34129.69,2568600
"9497",14039149,814.26407,4,"CD","HS","MO",175740.3,163867536
"9498",14039213,776.98485,5,"CD","HS","HO",164678.5,327241696
"9499",14039229,729.41125,3,"CD","HS","MO",236844.4,9661500
"9500",14039230,1176.3961,2,"CD","HS","LO",68508.6,4119300
"9501",14039262,1305.80736,1,"CW","Al","LO",304720.7,611100
"9502",14039269,1386.3961,2,"CD","HS","LO",247087.7,1876500
"9503",14039270,289.70563,4,"CD","HS","MO",171387.1,38563200
"9504",14039280,1008.82251,2,"CD","HS","LO",160873.4,2131200
"9505",14039300,2652.79221,1,"CD","HS","LO",162517.4,1819800
"9506",14039304,1817.93939,2,"CD","HS","LO",150881.9,2215800
"9507",14039312,3022.20346,3,"CD","HS","MO",149064,7734600
"9508",14039332,1340.95454,3,"CD","HS","MO",243878.2,21894300
"9509",14039333,706.69048,4,"CD","HS","MO",193285.4,79037072
"9510",14039359,1253.9697,4,"CD","HS","MO",64664.86,107570736
"9511",14039376,1146.3961,3,"CD","HS","MO",238050.8,6332400
"9512",14039377,1248.82251,2,"CD","HS","LO",238153.2,2637900
"9513",14039386,872.13203,3,"CW","HS","MO",252785.4,8159400
"9514",14039387,264.85281,1,"CD","Al","LO",166147.6,441000
"9515",14039416,1153.67532,1,"CD","HS","LO",247257.4,348300
"9516",14039426,1600.66017,1,"CD","HS","LO",158328.2,864000
"9517",14039434,1423.67532,2,"CW","HS","LO",247125,3948300
"9518",14039458,282.42641,2,"CD","HS","LO",172038.9,1784700
"9519",14039498,906.3961,4,"CD","HS","MO",146144.2,61009200
"9520",14039502,554.55844,2,"CD","HS","LO",34671.82,1035900
"9521",14039508,779.11688,1,"CD","HS","LO",246503.2,513000
"9522",14039509,379.70563,2,"CD","HS","LO",246103.8,1352700
"9523",14039516,1740.3658,1,"CD","HS","LO",160029.1,1113300
"9524",14039517,2387.93939,3,"CD","HS","MO",160676.7,5496300
"9525",14039537,584.55844,2,"CD","HS","LO",182784.1,2330100
"9526",14039551,272.13203,2,"CD","HS","LO",280813.9,2134800
"9527",14039566,3960.7316,1,"CD","HS","LO",249964.2,2162700
"9528",14039567,1725.80736,1,"CD","HS","LO",247829.6,952200
"9529",14039587,2639.48268,1,"CD","HS","LO",247162.3,814500
"9530",14039613,779.11688,3,"CD","HS","MO",64190.01,7694100
"9531",14039621,384.85281,5,"CW","HS","HO",292136.6,140735712
"9532",14039640,229.70563,5,"CW","HS","HO",293348.1,126592224
"9533",14039647,1068.82251,5,"CW","HS","HO",247242,276897216
"9534",14039650,1086.3961,1,"CD","HS","LO",177985.5,772200
"9535",14039672,542.13203,2,"CD","HS","LO",239536.6,3968100
"9536",14039691,2294.92424,2,"CW","HS","LO",249753.8,1954800
"9537",14039713,931.24892,4,"CW","HS","MO",247458.9,30484228
"9538",14039770,566.98485,1,"CD","HS","LO",238720.2,586800
"9539",14039771,2437.64502,1,"CD","HS","LO",240590.8,1679400
"9540",14039782,2068.23376,3,"CW","HS","MO",304014.8,7165800
"9541",14039784,559.70563,4,"CW","HS","MO",287356.8,33493500
"9542",14039817,1266.3961,4,"CW","HS","MO",285148,44251200
"9543",14039824,1506.3961,3,"CD","HS","MO",239557.2,5218200
"9544",14039826,542.13203,4,"CD","HS","MO",194200,75192272
"9545",14039843,634.26407,3,"CD","HS","MO",56715.53,10236600
"9546",14039871,1266.3961,3,"CD","SS","MO",1990.66,17003700
"9547",14039874,754.26407,4,"CD","HS","MO",173385,23618700
"9548",14039886,789.41125,4,"CD","HS","MO",177688.5,119964544
"9549",14039897,2862.79221,4,"CD","HS","MO",239472.3,53415000
"9550",14039928,1720.66017,1,"CD","HS","LO",239723.9,1036800
"9551",14039929,596.98485,3,"CD","HS","MO",245269.8,15009300
"9552",14039947,1385.51299,1,"CW","HS","LO",249881.1,1172700
"9553",14039959,386.98485,3,"CD","HS","MO",65198.83,6300000
"9554",14039972,132.42641,2,"CW","HS","LO",247257.4,3152700
"9555",14039984,2242.20346,1,"CD","HS","LO",249484.2,1043100
"9556",14039998,1758.82251,3,"CD","HS","MO",32776.3,5819400
"9557",14040003,319.70563,3,"CW","HS","MO",247893.8,19941300
"9558",14040041,1561.24892,1,"CD","HS","LO",175633.2,526500
"9559",14040060,996.3961,5,"CD","HS","HO",174823.6,178246864
"9560",14040068,294.85281,3,"CW","HS","MO",293268.4,39439992
"9561",14040089,754.26407,3,"CD","HS","MO",30552.92,11331900
"9562",14040097,1623.38095,2,"CD","HS","LO",249282.4,1472400
"9563",14040136,926.98485,2,"CW","HS","LO",305746.5,5529600
"9564",14040159,1500.3658,3,"CW","HS","MO",290230.3,5451300
"9565",14040194,1099.70563,1,"CD","HS","LO",160972.3,698400
"9566",14040313,749.11688,3,"CD","HS","MO",174681.4,5572800
"9567",14040351,839.11688,3,"CD","HS","MO",48548.93,6615000
"9568",14040370,1268.52814,1,"CW","HS","LO",298220.4,679500
"9569",14040387,416.98485,2,"CD","HS","LO",240046.6,929700
"9570",14040396,2040.3658,3,"CW","HS","MO",250513.6,4920300
"9571",14040478,222.42641,4,"CW","HS","MO",282994.9,46259100
"9572",14040503,2205.80736,3,"CD","HS","MO",5537.422,26152200
"9573",14040509,863.9697,1,"CW","HS","LO",252716,639900
"9574",14040515,302.13203,1,"CD","HS","LO",30602.63,540000
"9575",14040558,1866.3961,3,"CW","HS","MO",304667.6,10338300
"9576",14040612,831.83766,2,"CW","HS","LO",256257.6,2863800
"9577",14040641,277.27922,3,"CW","HS","MO",302348.8,24731100
"9578",14040662,1056.3961,4,"CD","HS","MO",170308,26012700
"9579",14040688,464.55844,4,"CW","HS","MO",291075.9,41934596
"9580",14040689,1158.82251,2,"CW","HS","LO",291770.2,2205874
"9581",14040699,579.41125,4,"CW","HS","MO",303380.5,31100024
"9582",14040742,1831.24892,2,"CW","HS","LO",255425.8,4716000
"9583",14040753,1411.24892,3,"CW","HS","MO",253263.3,22237132
"9584",14040828,881.54329,2,"CD","HS","LO",242062.1,1129500
"9585",14040841,629.11688,2,"CW","HS","LO",160918.8,4415400
"9586",14040868,332.13203,1,"CD","HS","LO",31905.42,517500
"9587",14040877,8050.66017,2,"CW","HS","LO",291837.2,1952100
"9588",14040887,554.55844,2,"CD","HS","LO",184179.9,1411200
"9589",14040970,392.13203,2,"CW","HS","LO",284770.4,2738700
"9590",14040986,564.85281,3,"CW","HS","MO",250801.2,16533000
"9591",14041001,1064.55844,3,"CW","HS","MO",251998.2,15252300
"9592",14041043,3172.20346,1,"CD","HS","LO",244545.2,1732500
"9593",14041056,1826.10173,1,"CD","HS","LO",191120.5,936900
"9594",14041121,826.69048,4,"CD","HS","MO",243488.8,37728000
"9595",14041129,1787.93939,4,"CD","HS","MO",159553.8,33951600
"9596",14041141,1766.10173,1,"CD","HS","LO",286531.4,967500
"9597",14041145,833.9697,4,"CD","HS","MO",246956.2,44415000
"9598",14041228,1870.66017,4,"CW","HS","MO",306339.8,27579224
"9599",14041257,1421.54329,3,"CD","HS","MO",208069.4,13950900
"9600",14041288,144.85281,4,"CD","HS","MO",197836.7,67474800
"9601",14041297,4363.15801,3,"CW","HS","MO",193406.6,11686500
"9602",14041299,512.13203,2,"CW","HS","LO",162591.9,1951200
"9603",14041306,554.55844,3,"CW","HS","MO",310396.6,3433500
"9604",14041382,771.83766,5,"CD","HS","HO",42827.25,266630352
"9605",14041395,2226.3961,2,"CD","HS","LO",142568.3,1387800
"9606",14041405,259.70563,1,"CD","HS","LO",180953.8,285300
"9607",14041412,289.70563,5,"CD","HS","HO",48632.9,238406320
"9608",14041467,1158.82251,1,"CD","HS","LO",183803.2,910800
"9609",14041473,929.11688,3,"CD","HS","MO",211568.6,8409600
"9610",14041487,889.70563,4,"CD","HS","MO",184310.2,96425104
"9611",14041526,1079.11688,4,"CD","HS","MO",199477.7,65638800
"9612",14041528,1340.95454,1,"CD","HS","LO",30719.61,931500
"9613",14041547,1256.10173,3,"CW","HS","MO",287470.8,6193800
"9614",14041550,959.11688,4,"CD","HS","MO",245329.5,26696700
"9615",14041552,229.70563,3,"CW","HS","MO",298165.6,24751088
"9616",14041555,531.83766,2,"CW","HS","LO",261254.2,5033700
"9617",14041566,794.55844,3,"CD","HS","MO",140341.9,3563100
"9618",14041584,319.70563,1,"CD","HS","LO",185858.2,397800
"9619",14041585,1656.3961,3,"CD","HS","MO",187194.9,4753800
"9620",14041622,929.11688,3,"CD","HS","MO",48368.05,7531200
"9621",14041672,519.41125,1,"CD","HS","LO",140156.8,555300
"9622",14041683,439.70563,1,"CD","HS","LO",248388.9,330300
"9623",14041684,1715.51299,2,"CD","HS","LO",251810,3717900
"9624",14041695,779.11688,3,"CW","HS","MO",308642.9,4075200
"9625",14041729,676.69048,2,"CD","HS","LO",38513.8,7332300
"9626",14041731,1613.9697,2,"CW","HS","LO",288093.5,2782800
"9627",14041760,881.54329,2,"CD","HS","LO",245721.6,4316400
"9628",14041771,247.27922,4,"CW","HS","MO",306984.3,12672900
"9629",14041809,711.83766,3,"CD","HS","MO",49079.89,6795900
"9630",14041848,434.55844,2,"CD","HS","LO",140511.6,929700
"9631",14041861,3751.61472,1,"CW","HS","LO",290466.1,1593900
"9632",14041865,1061.54329,2,"CD","HS","LO",193500.3,813600
"9633",14041866,439.70563,3,"CW","HS","MO",140077,6426000
"9634",14041895,639.41125,3,"CD","HS","MO",62480.52,6115500
"9635",14041928,1111.24892,4,"CD","HS","MO",200588.9,64076400
"9636",14041943,699.41125,3,"CW","HS","MO",140776.5,5256900
"9637",14041980,144.85281,4,"CW","HS","MO",297773.4,17327676
"9638",14041992,2137.64502,2,"CD","HS","LO",141370.5,3931200
"9639",14042103,1026.3961,1,"CD","HS","LO",248860.8,818100
"9640",14042144,1943.9697,1,"CD","HS","LO",289200.5,576900
"9641",14042252,157.27922,2,"CD","HS","LO",187352.2,2701800
"9642",14042271,1039.70563,3,"CD","HS","MO",247515.5,17595000
"9643",14042290,936.3961,3,"CW","HS","MO",257885.3,14351400
"9644",14042293,1840.66017,2,"CD","HS","LO",189192.8,2367900
"9645",14042361,2812.20346,2,"CD","HS","LO",52761.2,2829600
"9646",14042380,349.70563,5,"CD","HS","HO",36800.41,299533408
"9647",14042393,519.41125,4,"CD","HS","MO",137512.1,33493500
"9648",14042458,632.13203,1,"CD","HS","LO",186175.8,468000
"9649",14042515,1418.52814,3,"CD","HS","MO",70608.97,5063400
"9650",14042535,629.11688,2,"CD","HS","LO",42946.36,4645800
"9651",14042547,771.83766,3,"CD","HS","MO",14848.3,6284700
"9652",14042637,806.98485,3,"CW","HS","MO",255302.8,20770200
"9653",14042676,956.98485,4,"CW","HS","MO",305803.5,33865212
"9654",14042695,427.27922,2,"CD","HS","LO",33873.36,2118600
"9655",14042708,102.42641,2,"CD","HS","LO",205261.5,1755000
"9656",14042719,1571.54329,3,"CD","HS","MO",164751.8,14760000
"9657",14042721,1051.24892,4,"CD","HS","MO",188226.4,81163808
"9658",14042800,911.54329,4,"CD","HS","MO",62539.64,41862600
"9659",14042834,1616.10173,1,"CD","HS","LO",190893.8,975600
"9660",14042851,561.83766,3,"CD","HS","MO",188473.7,6547500
"9661",14042889,1343.9697,2,"CD","HS","LO",34180.64,5710500
"9662",14042903,476.98485,1,"CW","HS","LO",197165.5,287100
"9663",14042922,902.13203,1,"CD","HS","LO",16271.97,541800
"9664",14042931,1388.52814,3,"CD","HS","MO",169135.5,10284300
"9665",14042994,651.83766,3,"CD","HS","MO",32354.53,9260100
"9666",14043003,991.24892,1,"CD","HS","LO",255431,709200
"9667",14043046,452.13203,4,"CW","HS","MO",203475.7,45766800
"9668",14043085,824.55844,1,"CW","HS","LO",310519.5,540900
"9669",14043136,264.85281,4,"CD","HS","MO",188991,78696912
"9670",14043140,1054.26407,1,"CD","HS","LO",209411.2,881100
"9671",14043147,959.11688,4,"CW","HS","MO",307229.4,28468688
"9672",14043169,277.27922,2,"CD","HS","LO",42775.41,1246500
"9673",14043207,1393.67532,4,"CD","HS","MO",190384.7,65457900
"9674",14043212,2262.79221,5,"CD","HS","HO",29979.02,324867584
"9675",14043294,1271.54329,4,"CW","HS","MO",206143.9,43139700
"9676",14043321,344.55844,1,"CD","HS","LO",208139.7,514800
"9677",14043366,144.85281,4,"CW","HS","MO",307374.2,27452588
"9678",14043408,1865.51299,2,"CD","HS","LO",257479.5,1510200
"9679",14043463,222.42641,2,"CD","HS","LO",68431.91,1641600
"9680",14043530,1024.26407,3,"CD","HS","MO",191229,3751200
"9681",14043578,1176.3961,3,"CD","HS","MO",218816.7,19988100
"9682",14043646,1973.08658,2,"CD","HS","LO",199110.1,5749200
"9683",14043679,653.9697,1,"CD","HS","LO",151164.7,339300
"9684",14043726,694.26407,1,"CW","HS","LO",310381.9,566442.94
"9685",14043731,1361.54329,1,"CW","HS","LO",214937.5,1041300
"9686",14043743,452.13203,2,"CD","HS","LO",191681.1,1594800
"9687",14043760,1208.52814,1,"CD","HS","LO",192889.6,770400
"9688",14043796,222.42641,1,"CD","HS","LO",150733.2,274500
"9689",14043814,1286.10173,1,"CD","HS","LO",200095,846900
"9690",14043816,1363.67532,3,"CW","HS","MO",212791.7,16173900
"9691",14043888,386.98485,2,"CD","HS","LO",40127.77,5838300
"9692",14043918,1783.67532,3,"CD","HS","MO",150305.9,6953400
"9693",14043951,1718.52814,3,"CW","HS","MO",208399.4,12465900
"9694",14043953,544.26407,3,"CW","HS","MO",210299.1,22196700
"9695",14043957,1556.10173,2,"CD","HS","LO",153236,2957400
"9696",14043960,632.13203,1,"CD","HS","LO",258111.6,429300
"9697",14043964,2270.95454,2,"CD","HS","LO",132740.2,1234800
"9698",14043994,2247.35065,3,"CW","HS","MO",216686.3,16734600
"9699",14044030,1640.95454,2,"CD","HS","LO",27476.22,1656900
"9700",14044043,1757.93939,1,"CW","HS","LO",211512.8,1160100
"9701",14044060,1635.80736,3,"CD","SS","MO",4322.863,29763900
"9702",14044081,2083.67532,2,"CW","HS","LO",212859.8,3519900
"9703",14044094,709.70563,2,"CD","HS","LO",199553.7,1870200
"9704",14044099,1840.66017,2,"CD","HS","LO",27068.65,5337000
"9705",14044141,1253.9697,3,"CW","HS","MO",130066.8,6189300
"9706",14044144,2222.49783,3,"CD","SS","MO",2222.498,31907190
"9707",14044189,1561.24892,2,"CD","HS","LO",201628.3,3006900
"9708",14044197,199.70563,4,"CD","HS","MO",200067.1,100422912
"9709",14044231,344.55844,2,"CD","VB","LO",69907.42,2516400
"9710",14044326,711.83766,5,"CD","HS","HO",25227.99,345281472
"9711",14044346,1423.67532,3,"CD","HS","MO",128812.8,7447500
"9712",14044375,324.85281,3,"CD","HS","MO",223042.3,11528100
"9713",14044393,651.83766,3,"CD","HS","MO",223694.1,10785600
"9714",14044409,1031.54329,2,"CD","SS","LO",23777.33,3941100
"9715",14044426,84.85281,3,"CW","HS","MO",208484.2,10896300
"9716",14044461,1256.10173,2,"CD","Al","LO",23664.61,1233900
"9717",14044493,3039.77705,1,"CW","HS","LO",212977.7,1993500
"9718",14044532,866.98485,2,"CD","HS","LO",195176,1228500
"9719",14044550,367.27922,3,"CD","HS","MO",24883.43,41975100
"9720",14044575,1458.82251,2,"CW","HS","LO",217059.6,7264800
"9721",14044600,839.11688,3,"CD","HS","MO",193652.1,9805500
"9722",14044611,326.98485,1,"CD","HS","LO",194636,256500
"9723",14044644,886.69048,3,"CD","SS","MO",6905.361,26650800
"9724",14044666,918.82251,3,"CD","HS","MO",9223.007,21089700
"9725",14044723,1750.66017,2,"CD","SS","LO",22745.79,5274000
"9726",14044859,3521.90909,3,"CD","HS","MO",127561.9,7966800
"9727",14044887,1815.80736,2,"CW","HS","LO",211718.6,3694500
"9728",14044902,422.13203,2,"CD","SS","LO",8726.316,999900
"9729",14045229,422.13203,4,"CD","HS","MO",147429.8,22524918
"9730",14045240,1520.95454,3,"CD","HS","MO",124801.5,6566400
"9731",14045310,754.26407,1,"CD","HS","LO",204870.8,574200
"9732",14045364,174.85281,1,"CD","HS","LO",214808.2,250200
"9733",14045373,1024.26407,1,"CD","HS","LO",219981.6,412200
"9734",14045403,1211.54329,1,"CD","HS","LO",205683,882900
"9735",14045417,1181.54329,3,"CD","HS","MO",221477.7,8449200
"9736",14045476,1136.10173,1,"CD","HS","LO",192418.7,887400
"9737",14045482,1583.9697,2,"CW","HS","LO",221955.5,2557800
"9738",14045638,5463.74675,2,"CD","HS","LO",126550.9,5739300
"9739",14045647,2428.23376,3,"CD","HS","MO",124637,5670000
"9740",14045715,1466.10173,2,"CD","HS","LO",193645.7,4331700
"9741",14045747,2357.93939,3,"CD","HS","MO",63362.08,24856200
"9742",14045797,1308.82251,5,"CD","HS","HO",18894.77,432105536
"9743",14045810,1485.80736,3,"CD","HS","MO",62187.81,6787800
"9744",14045906,2652.79221,1,"CD","HS","LO",145333.7,1058400
"9745",14045933,1448.52814,1,"CD","HS","LO",229511,783000
"9746",14045946,826.69048,1,"CD","HS","LO",224392.3,529200
"9747",14045955,252.42641,3,"CW","HS","MO",221974.3,7835400
"9748",14046007,1558.23376,1,"CD","HS","LO",207296.1,1407600
"9749",14046020,941.54329,1,"CD","HS","LO",195351.8,613800
"9750",14046122,839.11688,2,"CD","Al","LO",121364.5,4158900
"9751",14046221,604.26407,3,"CD","HS","MO",63648.77,4115700
"9752",14046327,294.85281,1,"CD","HS","LO",204445.3,350100
"9753",14046342,174.85281,3,"CD","HS","MO",122617.6,20182500
"9754",14046345,1603.67532,1,"CD","HS","LO",65384.86,1338300
"9755",14046371,294.85281,3,"CD","HS","MO",63943.61,2149200
"9756",14046412,768.82251,1,"CD","HS","LO",145747.7,359100
"9757",14046423,444.85281,2,"CD","HS","LO",194877.8,2257200
"9758",14046446,187.27922,2,"CD","HS","LO",64130.89,966600
"9759",14046551,529.70563,5,"CD","HS","HO",51860.83,75668432
"9760",14046579,2090.95454,1,"CW","HS","LO",148249.2,633600
"9761",14046593,3606.7619,2,"CD","HS","LO",19002.34,4236300
"9762",14046629,1359.41125,2,"CD","HS","LO",208690.6,2759400
"9763",14046688,1351.24892,1,"CD","HS","LO",210156.7,716400
"9764",14046805,1061.54329,4,"CW","HS","MO",229018.2,28781100
"9765",14046808,4102.20346,1,"CD","Al","LO",120918.4,1898100
"9766",14046813,1490.95454,3,"CD","HS","MO",142211.6,11579400
"9767",14046837,1843.67532,2,"CD","HS","LO",143437.3,7413300
"9768",14046845,504.85281,1,"CW","HS","LO",147773.5,326700
"9769",14046854,1653.38095,1,"CD","HS","LO",52500.25,1554300
"9770",14046895,3292.20346,1,"CW","HS","LO",148043.5,1080000
"9771",14046900,1109.11688,3,"CD","HS","MO",252111.5,18162900
"9772",14046946,374.55844,1,"CD","HS","LO",130986,425700
"9773",14046969,494.55844,3,"CD","HS","MO",23020.94,6481800
"9774",14047084,2609.48268,4,"CD","HS","MO",233965.9,148238112
"9775",14047147,1778.52814,2,"CW","HS","LO",146916.8,2391536.75
"9776",14047160,1248.82251,3,"CW","HS","MO",143024.6,23825572
"9777",14047188,434.55844,5,"CD","HS","HO",119468.1,71347496
"9778",14047194,749.11688,4,"CW","HS","MO",233054.3,15433200
"9779",14047360,599.11688,3,"CW","HS","MO",145737.4,8224839.5
"9780",14047458,996.3961,4,"CD","HS","MO",244481.9,82638912
"9781",14047462,656.98485,1,"CD","Al","LO",116100.1,588600
"9782",14047504,326.98485,3,"CW","HS","MO",146064.4,7799139.5
"9783",14047557,1068.82251,3,"CW","HS","MO",236726.3,5141700
"9784",14047578,1888.23376,3,"CD","HS","MO",115800.1,13248000
"9785",14047587,1076.98485,5,"CD","HS","HO",7795.067,507042336
"9786",14047600,302.13203,1,"CD","HS","LO",138754.8,491400
"9787",14047638,2307.35065,4,"CD","HS","MO",128243.2,16806600
"9788",14047661,1414.26407,1,"CD","HS","LO",139867,858600
"9789",14047662,956.98485,2,"CD","HS","LO",138452.7,1699200
"9790",14047744,1563.38095,1,"CD","Al","LO",113984.2,850500
"9791",14047756,1013.9697,1,"CD","HS","LO",51919.95,922500
"9792",14047809,30,4,"CD","HS","MO",136876.9,15139800
"9793",14047883,282.42641,3,"CD","HS","MO",23652.19,8688600
"9794",14047898,1163.9697,3,"CD","HS","MO",26304.98,5619600
"9795",14047908,2486.10173,2,"CD","HS","LO",140359.4,2598300
"9796",14047929,784.26407,3,"CD","HS","MO",20278.14,15283800
"9797",14047951,1054.26407,2,"CD","HS","LO",130468.7,1869300
"9798",14047972,2477.93939,1,"CD","HS","LO",54583.04,1896300
"9799",14048011,779.11688,5,"CD","HS","HO",115306.7,85947296
"9800",14048021,779.11688,2,"CD","HS","LO",24046.45,1161900
"9801",14048045,694.26407,3,"CD","HS","MO",20972.41,14129100
"9802",14048046,749.11688,2,"CD","SS","LO",18512.04,4772700
"9803",14048060,1460.95454,3,"CD","Al","MO",110515.9,7105500
"9804",14048127,1133.9697,2,"CD","SS","LO",23012.77,1595700
"9805",14048152,367.27922,3,"CD","HS","MO",127057.4,11168100
"9806",14048154,3629.48268,2,"CD","HS","LO",141949.8,6733800
"9807",14048182,1470.3658,2,"CD","HS","LO",27775.35,2457000
"9808",14048275,686.98485,1,"CD","SS","LO",19476.31,531900
"9809",14048291,1141.24892,2,"CD","HS","LO",52958.77,2062800
"9810",14048357,2669.48268,1,"CD","HS","LO",134965.1,1454400
"9811",14048391,192.42641,1,"CW","HS","LO",244715.9,244800
"9812",14048454,452.13203,1,"CD","HS","LO",166057.4,352800
"9813",14048522,1370.95454,3,"CW","HS","MO",193480.4,6710631
"9814",14048533,1196.98485,3,"CD","HS","MO",134668.1,32712300
"9815",14048621,114.85281,2,"CD","HS","LO",111505.4,2385900
"9816",14048682,439.70563,3,"CD","HS","MO",129330.5,8334900
"9817",14048686,996.3961,2,"CD","HS","LO",166144.4,2313000
"9818",14048743,2946.7619,1,"CD","Al","LO",109833.2,2120400
"9819",14048777,362.13203,3,"CD","HS","MO",129692.6,7906500
"9820",14048826,1643.9697,6,"CD","HS","HO",106579.2,2868372736
"9821",14048842,1771.24892,3,"CD","HS","MO",132950.4,8905500
"9822",14048867,766.69048,3,"CD","HS","MO",165060.2,14329800
"9823",14048871,434.55844,1,"CD","HS","LO",45564.89,434700
"9824",14048997,2285.51299,3,"CD","HS","MO",133464.7,12989700
"9825",14049031,671.54329,3,"CD","HS","MO",165731.7,13563000
"9826",14049032,4820.43723,3,"CD","Al","MO",108839,9406800
"9827",14049040,471.83766,3,"CD","HS","MO",108645.6,10332900
"9828",14049058,489.41125,2,"CD","HS","LO",131141.1,3488400
"9829",14049101,1558.23376,1,"CD","HS","LO",170127,835200
"9830",14049176,6025.95021,3,"CD","HS","MO",110961.2,10366200
